Date,gross_return,turnover,transaction_cost,net_return,gross_exposure,net_exposure,gross_equity,net_equity
2021-04-26,0.0,0.0,0.0,0.0,0.0,0.0,1.0609487459433218,1.0365446046794498
2021-04-27,0.0,0.0,0.0,0.0,0.0,0.0,1.0609487459433218,1.0365446046794498
2021-04-28,0.0,0.0,0.0,0.0,0.0,0.0,1.0609487459433218,1.0365446046794498
2021-04-29,0.0,0.0,0.0,0.0,0.0,0.0,1.0609487459433218,1.0365446046794498
2021-04-30,0.0,0.0,0.0,0.0,0.0,0.0,1.0609487459433218,1.0365446046794498
2021-05-03,0.0,0.0,0.0,0.0,0.0,0.0,1.0609487459433218,1.0365446046794498
2021-05-04,0.0,0.35,8.75e-05,-8.75e-05,0.35,0.0,1.0609487459433218,1.0364539070265404
2021-05-05,0.0003064931989255181,0.35,8.75e-05,0.0002189931989255181,0.0,0.0,1.061273919518362,1.036680883383179
2021-05-06,0.0,0.0,0.0,0.0,0.0,0.0,1.061273919518362,1.036680883383179
2021-05-07,0.0,0.0,0.0,0.0,0.0,0.0,1.061273919518362,1.036680883383179
2021-05-10,0.0,0.0,0.0,0.0,0.0,0.0,1.061273919518362,1.036680883383179
2021-05-11,0.0,0.35,8.75e-05,-8.75e-05,0.35,0.0,1.061273919518362,1.0365901738058831
2021-05-12,0.0026601726963120824,0.35,8.75e-05,0.0025726726963120825,0.0,0.0,1.0640970914223729,1.0392569810432988
2021-05-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0640970914223729,1.0392569810432988
2021-05-14,0.0,0.0,0.0,0.0,0.0,0.0,1.0640970914223729,1.0392569810432988
2021-05-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0640970914223729,1.0392569810432988
2021-05-18,0.0,0.35,8.75e-05,-8.75e-05,0.35,0.0,1.0640970914223729,1.0391660460574574
2021-05-19,0.0036297122023509795,0.35,8.75e-05,0.0035422122023509796,0.0,0.0,1.0679594576195948,1.042846992706071
2021-05-20,0.0,0.0,0.0,0.0,0.0,0.0,1.0679594576195948,1.042846992706071
2021-05-21,0.0,0.0,0.0,0.0,0.0,0.0,1.0679594576195948,1.042846992706071
2021-05-24,0.0,0.0,0.0,0.0,0.0,0.0,1.0679594576195948,1.042846992706071
2021-05-25,0.0,0.0,0.0,0.0,0.0,0.0,1.0679594576195948,1.042846992706071
2021-05-26,0.0,0.0,0.0,0.0,0.0,0.0,1.0679594576195948,1.042846992706071
2021-05-27,0.0,0.0,0.0,0.0,0.0,0.0,1.0679594576195948,1.042846992706071
2021-05-28,0.0,0.0,0.0,0.0,0.0,0.0,1.0679594576195948,1.042846992706071
2021-06-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0679594576195948,1.042846992706071
2021-06-02,0.0,0.0,0.0,0.0,0.0,0.0,1.0679594576195948,1.042846992706071
2021-06-03,0.0,0.0,0.0,0.0,0.0,0.0,1.0679594576195948,1.042846992706071
2021-06-04,0.0,0.0,0.0,0.0,0.0,0.0,1.0679594576195948,1.042846992706071
2021-06-07,0.0,0.0,0.0,0.0,0.0,0.0,1.0679594576195948,1.042846992706071
2021-06-08,0.0,0.0,0.0,0.0,0.0,0.0,1.0679594576195948,1.042846992706071
2021-06-09,0.0,0.0,0.0,0.0,0.0,0.0,1.0679594576195948,1.042846992706071
2021-06-10,0.0,0.0,0.0,0.0,0.0,0.0,1.0679594576195948,1.042846992706071
2021-06-11,0.0,0.0,0.0,0.0,0.0,0.0,1.0679594576195948,1.042846992706071
2021-06-14,0.0,0.0,0.0,0.0,0.0,0.0,1.0679594576195948,1.042846992706071
2021-06-15,0.0,0.0,0.0,0.0,0.0,0.0,1.0679594576195948,1.042846992706071
2021-06-16,0.0,0.35,8.75e-05,-8.75e-05,0.35,0.0,1.0679594576195948,1.0427557435942092
2021-06-17,0.006314943501695456,0.35,8.75e-05,0.006227443501695456,0.0,0.0,1.0747035612565636,1.0492494460735105
2021-06-18,0.0,0.0,0.0,0.0,0.0,0.0,1.0747035612565636,1.0492494460735105
2021-06-21,0.0,0.0,0.0,0.0,0.0,0.0,1.0747035612565636,1.0492494460735105
2021-06-22,0.0,0.0,0.0,0.0,0.0,0.0,1.0747035612565636,1.0492494460735105
2021-06-23,0.0,0.0,0.0,0.0,0.0,0.0,1.0747035612565636,1.0492494460735105
2021-06-24,0.0,0.0,0.0,0.0,0.0,0.0,1.0747035612565636,1.0492494460735105
2021-06-25,0.0,0.0,0.0,0.0,0.0,0.0,1.0747035612565636,1.0492494460735105
2021-06-28,0.0,0.0,0.0,0.0,0.0,0.0,1.0747035612565636,1.0492494460735105
2021-06-29,0.0,0.0,0.0,0.0,0.0,0.0,1.0747035612565636,1.0492494460735105
2021-06-30,0.0,0.35,8.75e-05,-8.75e-05,0.35,0.0,1.0747035612565636,1.049157636746979
2021-07-01,-0.00020543085470966518,0.35,8.75e-05,-0.0002929308547096652,0.0,0.0,1.0744827839854152,1.0488503061037215
2021-07-02,0.0,0.0,0.0,0.0,0.0,0.0,1.0744827839854152,1.0488503061037215
2021-07-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0744827839854152,1.0488503061037215
2021-07-07,0.0,0.0,0.0,0.0,0.0,0.0,1.0744827839854152,1.0488503061037215
2021-07-08,0.0,0.0,0.0,0.0,0.0,0.0,1.0744827839854152,1.0488503061037215
2021-07-09,0.0,0.0,0.0,0.0,0.0,0.0,1.0744827839854152,1.0488503061037215
2021-07-12,0.0,0.0,0.0,0.0,0.0,0.0,1.0744827839854152,1.0488503061037215
2021-07-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0744827839854152,1.0488503061037215
2021-07-14,0.0,0.0,0.0,0.0,0.0,0.0,1.0744827839854152,1.0488503061037215
2021-07-15,0.0,0.35,8.75e-05,-8.75e-05,0.35,0.0,1.0744827839854152,1.0487585317019374
2021-07-16,-0.0023375094732936705,0.35,8.75e-05,-0.0024250094732936704,0.0,0.0,1.0719711702989583,1.0462152823273627
2021-07-19,0.0,0.0,0.0,0.0,0.0,0.0,1.0719711702989583,1.0462152823273627
2021-07-20,0.0,0.0,0.0,0.0,0.0,0.0,1.0719711702989583,1.0462152823273627
2021-07-21,0.0,0.0,0.0,0.0,0.0,0.0,1.0719711702989583,1.0462152823273627
2021-07-22,0.0,0.35,8.75e-05,-8.75e-05,0.35,0.0,1.0719711702989583,1.0461237384901592
2021-07-23,-0.0007388700759857362,0.35,8.75e-05,-0.0008263700759857362,0.0,0.0,1.071179122878905,1.0452592531368925
2021-07-26,0.0,0.0,0.0,0.0,0.0,0.0,1.071179122878905,1.0452592531368925
2021-07-27,0.0,0.0,0.0,0.0,0.0,0.0,1.071179122878905,1.0452592531368925
2021-07-28,0.0,0.0,0.0,0.0,0.0,0.0,1.071179122878905,1.0452592531368925
2021-07-29,0.0,0.0,0.0,0.0,0.0,0.0,1.071179122878905,1.0452592531368925
2021-07-30,0.0,0.0,0.0,0.0,0.0,0.0,1.071179122878905,1.0452592531368925
2021-08-02,0.0,0.0,0.0,0.0,0.0,0.0,1.071179122878905,1.0452592531368925
2021-08-03,0.0,0.0,0.0,0.0,0.0,0.0,1.071179122878905,1.0452592531368925
2021-08-04,0.0,0.0,0.0,0.0,0.0,0.0,1.071179122878905,1.0452592531368925
2021-08-05,0.0,0.35,8.75e-05,-8.75e-05,0.35,0.0,1.071179122878905,1.045167792952243
2021-08-06,-0.000987849255055395,0.35,8.75e-05,-0.001075349255055395,0.0,0.0,1.0701209593803382,1.044043872544684
2021-08-09,0.0,0.0,0.0,0.0,0.0,0.0,1.0701209593803382,1.044043872544684
2021-08-10,0.0,0.0,0.0,0.0,0.0,0.0,1.0701209593803382,1.044043872544684
2021-08-11,0.0,0.0,0.0,0.0,0.0,0.0,1.0701209593803382,1.044043872544684
2021-08-12,0.0,0.0,0.0,0.0,0.0,0.0,1.0701209593803382,1.044043872544684
2021-08-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0701209593803382,1.044043872544684
2021-08-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0701209593803382,1.044043872544684
2021-08-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0701209593803382,1.044043872544684
2021-08-18,0.0,0.0,0.0,0.0,0.0,0.0,1.0701209593803382,1.044043872544684
2021-08-19,0.0,0.35,8.75e-05,-8.75e-05,0.35,0.0,1.0701209593803382,1.0439525187058363
2021-08-20,-0.0008938039489341381,0.35,8.75e-05,-0.000981303948934138,0.0,0.0,1.069164481041007,1.0429280839767305
2021-08-23,0.0,0.0,0.0,0.0,0.0,0.0,1.069164481041007,1.0429280839767305
2021-08-24,0.0,0.0,0.0,0.0,0.0,0.0,1.069164481041007,1.0429280839767305
2021-08-25,0.0,0.0,0.0,0.0,0.0,0.0,1.069164481041007,1.0429280839767305
2021-08-26,0.0,0.0,0.0,0.0,0.0,0.0,1.069164481041007,1.0429280839767305
2021-08-27,0.0,0.0,0.0,0.0,0.0,0.0,1.069164481041007,1.0429280839767305
2021-08-30,0.0,0.0,0.0,0.0,0.0,0.0,1.069164481041007,1.0429280839767305
2021-08-31,0.0,0.0,0.0,0.0,0.0,0.0,1.069164481041007,1.0429280839767305
2021-09-01,0.0,0.0,0.0,0.0,0.0,0.0,1.069164481041007,1.0429280839767305
2021-09-02,0.0,0.0,0.0,0.0,0.0,0.0,1.069164481041007,1.0429280839767305
2021-09-03,0.0,0.0,0.0,0.0,0.0,0.0,1.069164481041007,1.0429280839767305
2021-09-07,0.0,0.0,0.0,0.0,0.0,0.0,1.069164481041007,1.0429280839767305
2021-09-08,0.0,0.0,0.0,0.0,0.0,0.0,1.069164481041007,1.0429280839767305
2021-09-09,0.0,0.0,0.0,0.0,0.0,0.0,1.069164481041007,1.0429280839767305
2021-09-10,0.0,0.0,0.0,0.0,0.0,0.0,1.069164481041007,1.0429280839767305
2021-09-13,0.0,0.0,0.0,0.0,0.0,0.0,1.069164481041007,1.0429280839767305
2021-09-14,0.0,0.0,0.0,0.0,0.0,0.0,1.069164481041007,1.0429280839767305
2021-09-15,0.0,0.0,0.0,0.0,0.0,0.0,1.069164481041007,1.0429280839767305
2021-09-16,0.0,0.0,0.0,0.0,0.0,0.0,1.069164481041007,1.0429280839767305
2021-09-17,0.0,0.35,8.75e-05,-8.75e-05,0.35,0.0,1.069164481041007,1.0428368277693825
2021-09-20,0.0007118712943881911,0.35,8.75e-05,0.0006243712943881911,0.0,0.0,1.0699255885440395,1.0434879451493724
2021-09-21,0.0,0.0,0.0,0.0,0.0,0.0,1.0699255885440395,1.0434879451493724
2021-09-22,0.0,0.0,0.0,0.0,0.0,0.0,1.0699255885440395,1.0434879451493724
2021-09-23,0.0,0.0,0.0,0.0,0.0,0.0,1.0699255885440395,1.0434879451493724
2021-09-24,0.0,0.35,8.75e-05,-8.75e-05,0.35,0.0,1.0699255885440395,1.0433966399541719
2021-09-27,-0.00043187748233846485,0.35,8.75e-05,-0.0005193774823384649,0.0,0.0,1.0694635117745697,1.042854723234232
2021-09-28,0.0,0.0,0.0,0.0,0.0,0.0,1.0694635117745697,1.042854723234232
2021-09-29,0.0,0.0,0.0,0.0,0.0,0.0,1.0694635117745697,1.042854723234232
2021-09-30,0.0,0.0,0.0,0.0,0.0,0.0,1.0694635117745697,1.042854723234232
2021-10-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0694635117745697,1.042854723234232
2021-10-04,0.0,0.0,0.0,0.0,0.0,0.0,1.0694635117745697,1.042854723234232
2021-10-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0694635117745697,1.042854723234232
2021-10-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0694635117745697,1.042854723234232
2021-10-07,0.0,0.0,0.0,0.0,0.0,0.0,1.0694635117745697,1.042854723234232
2021-10-08,0.0,0.35,8.75e-05,-8.75e-05,0.35,0.0,1.0694635117745697,1.042763473445949
2021-10-11,3.0024216625563322e-05,0.35,8.75e-05,-5.747578337443668e-05,0.0,0.0,1.0694956215787204,1.0427035397984383
2021-10-12,0.0,0.0,0.0,0.0,0.0,0.0,1.0694956215787204,1.0427035397984383
2021-10-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0694956215787204,1.0427035397984383
2021-10-14,0.0,0.0,0.0,0.0,0.0,0.0,1.0694956215787204,1.0427035397984383
2021-10-15,0.0,0.35,8.75e-05,-8.75e-05,0.35,0.0,1.0694956215787204,1.042612303238706
2021-10-18,-0.0022269031916552946,0.35,8.75e-05,-0.0023144031916552945,0.0,0.0,1.0671139583655653,1.0401992779964313
2021-10-19,0.0,0.0,0.0,0.0,0.0,0.0,1.0671139583655653,1.0401992779964313
2021-10-20,0.0,0.0,0.0,0.0,0.0,0.0,1.0671139583655653,1.0401992779964313
2021-10-21,0.0,0.0,0.0,0.0,0.0,0.0,1.0671139583655653,1.0401992779964313
2021-10-22,0.0,0.35,8.75e-05,-8.75e-05,0.35,0.0,1.0671139583655653,1.0401082605596066
2021-10-25,0.0019603524971879877,0.35,8.75e-05,0.0018728524971879878,0.0,0.0,1.0692058778786315,1.0420562299127416
2021-10-26,0.0,0.0,0.0,0.0,0.0,0.0,1.0692058778786315,1.0420562299127416
2021-10-27,0.0,0.0,0.0,0.0,0.0,0.0,1.0692058778786315,1.0420562299127416
2021-10-28,0.0,0.0,0.0,0.0,0.0,0.0,1.0692058778786315,1.0420562299127416
2021-10-29,0.0,0.0,0.0,0.0,0.0,0.0,1.0692058778786315,1.0420562299127416
2021-11-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0692058778786315,1.0420562299127416
2021-11-02,0.0,0.0,0.0,0.0,0.0,0.0,1.0692058778786315,1.0420562299127416
2021-11-03,0.0,0.0,0.0,0.0,0.0,0.0,1.0692058778786315,1.0420562299127416
2021-11-04,0.0,0.0,0.0,0.0,0.0,0.0,1.0692058778786315,1.0420562299127416
2021-11-05,0.0,0.35,8.75e-05,-8.75e-05,0.35,0.0,1.0692058778786315,1.0419650499926243
2021-11-08,0.0002371119958713805,0.35,8.75e-05,0.0001496119958713805,0.0,0.0,1.0694593994183326,1.042120940463382
2021-11-09,0.0,0.0,0.0,0.0,0.0,0.0,1.0694593994183326,1.042120940463382
2021-11-10,0.0,0.0,0.0,0.0,0.0,0.0,1.0694593994183326,1.042120940463382
2021-11-11,0.0,0.0,0.0,0.0,0.0,0.0,1.0694593994183326,1.042120940463382
2021-11-12,0.0,0.0,0.0,0.0,0.0,0.0,1.0694593994183326,1.042120940463382
2021-11-15,0.0,0.0,0.0,0.0,0.0,0.0,1.0694593994183326,1.042120940463382
2021-11-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0694593994183326,1.042120940463382
2021-11-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0694593994183326,1.042120940463382
2021-11-18,0.0,0.0,0.0,0.0,0.0,0.0,1.0694593994183326,1.042120940463382
2021-11-19,0.0,0.35,8.75e-05,-8.75e-05,0.35,0.0,1.0694593994183326,1.0420297548810915
2021-11-22,0.0029325207285107974,0.35,8.75e-05,0.0028450207285107974,0.0,0.0,1.0725956112754274,1.0449943511334534
2021-11-23,0.0,0.0,0.0,0.0,0.0,0.0,1.0725956112754274,1.0449943511334534
2021-11-24,0.0,0.0,0.0,0.0,0.0,0.0,1.0725956112754274,1.0449943511334534
2021-11-26,0.0,0.0,0.0,0.0,0.0,0.0,1.0725956112754274,1.0449943511334534
2021-11-29,0.0,0.35,8.75e-05,-8.75e-05,0.35,0.0,1.0725956112754274,1.0449029141277293
2021-11-30,-0.001223770058986197,0.35,8.75e-05,-0.0013112700589861968,0.0,0.0,1.0712830008809484,1.0435327642218861
2021-12-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0712830008809484,1.0435327642218861
2021-12-02,0.0,0.0,0.0,0.0,0.0,0.0,1.0712830008809484,1.0435327642218861
2021-12-03,0.0,0.0,0.0,0.0,0.0,0.0,1.0712830008809484,1.0435327642218861
2021-12-06,0.0,0.35,8.75e-05,-8.75e-05,0.35,0.0,1.0712830008809484,1.0434414551050166
2021-12-07,0.004253097171341987,0.35,8.75e-05,0.0041655971713419875,0.0,0.0,1.0758392715817018,1.047788011878863
2021-12-08,0.0,0.0,0.0,0.0,0.0,0.0,1.0758392715817018,1.047788011878863
2021-12-09,0.0,0.0,0.0,0.0,0.0,0.0,1.0758392715817018,1.047788011878863
2021-12-10,0.0,0.0,0.0,0.0,0.0,0.0,1.0758392715817018,1.047788011878863
2021-12-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0758392715817018,1.047788011878863
2021-12-14,0.0,0.0,0.0,0.0,0.0,0.0,1.0758392715817018,1.047788011878863
2021-12-15,0.0,0.0,0.0,0.0,0.0,0.0,1.0758392715817018,1.047788011878863
2021-12-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0758392715817018,1.047788011878863
2021-12-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0758392715817018,1.047788011878863
2021-12-20,0.0,0.35,8.75e-05,-8.75e-05,0.35,0.0,1.0758392715817018,1.0476963304278235
2021-12-21,-3.708490960049925e-05,0.35,8.75e-05,-0.00012458490960049926,0.0,0.0,1.0757993741795704,1.0475658032752084
2021-12-22,0.0,0.0,0.0,0.0,0.0,0.0,1.0757993741795704,1.0475658032752084
2021-12-23,0.0,0.0,0.0,0.0,0.0,0.0,1.0757993741795704,1.0475658032752084
2021-12-27,0.0,0.0,0.0,0.0,0.0,0.0,1.0757993741795704,1.0475658032752084
2021-12-28,0.0,0.0,0.0,0.0,0.0,0.0,1.0757993741795704,1.0475658032752084
2021-12-29,0.0,0.0,0.0,0.0,0.0,0.0,1.0757993741795704,1.0475658032752084
2021-12-30,0.0,0.0,0.0,0.0,0.0,0.0,1.0757993741795704,1.0475658032752084
2021-12-31,0.0,0.0,0.0,0.0,0.0,0.0,1.0757993741795704,1.0475658032752084
2022-01-03,0.0,0.0,0.0,0.0,0.0,0.0,1.0757993741795704,1.0475658032752084
2022-01-04,0.0,0.0,0.0,0.0,0.0,0.0,1.0757993741795704,1.0475658032752084
2022-01-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0757993741795704,1.0475658032752084
2022-01-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0757993741795704,1.0475658032752084
2022-01-07,0.0,0.0,0.0,0.0,0.0,0.0,1.0757993741795704,1.0475658032752084
2022-01-10,0.0,0.0,0.0,0.0,0.0,0.0,1.0757993741795704,1.0475658032752084
2022-01-11,0.0,0.0,0.0,0.0,0.0,0.0,1.0757993741795704,1.0475658032752084
2022-01-12,0.0,0.0,0.0,0.0,0.0,0.0,1.0757993741795704,1.0475658032752084
2022-01-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0757993741795704,1.0475658032752084
2022-01-14,0.0,0.0,0.0,0.0,0.0,0.0,1.0757993741795704,1.0475658032752084
2022-01-18,0.0,0.0,0.0,0.0,0.0,0.0,1.0757993741795704,1.0475658032752084
2022-01-19,0.0,0.35,8.75e-05,-8.75e-05,0.35,0.0,1.0757993741795704,1.0474741412674218
2022-01-20,-0.006466428872150785,0.35,8.75e-05,-0.006553928872150785,0.0,0.0,1.068842794045734,1.0406090702501378
2022-01-21,0.0,0.0,0.0,0.0,0.0,0.0,1.068842794045734,1.0406090702501378
2022-01-24,0.0,0.0,0.0,0.0,0.0,0.0,1.068842794045734,1.0406090702501378
2022-01-25,0.0,0.0,0.0,0.0,0.0,0.0,1.068842794045734,1.0406090702501378
2022-01-26,0.0,0.35,8.75e-05,-8.75e-05,0.35,0.0,1.068842794045734,1.040518016956491
2022-01-27,0.005603647350577031,0.35,8.75e-05,0.005516147350577031,0.0,0.0,1.0748322121367715,1.046257667658953
2022-01-28,0.0,0.0,0.0,0.0,0.0,0.0,1.0748322121367715,1.046257667658953
2022-01-31,0.0,0.0,0.0,0.0,0.0,0.0,1.0748322121367715,1.046257667658953
2022-02-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0748322121367715,1.046257667658953
2022-02-02,0.0,0.35,8.75e-05,-8.75e-05,0.35,0.0,1.0748322121367715,1.0461661201130328
2022-02-03,0.002500100778009967,0.35,8.75e-05,0.002412600778009967,0.0,0.0,1.0775194009865647,1.048690101308345
2022-02-04,0.0,0.0,0.0,0.0,0.0,0.0,1.0775194009865647,1.048690101308345
2022-02-07,0.0,0.0,0.0,0.0,0.0,0.0,1.0775194009865647,1.048690101308345
2022-02-08,0.0,0.0,0.0,0.0,0.0,0.0,1.0775194009865647,1.048690101308345
2022-02-09,0.0,0.35,8.75e-05,-8.75e-05,0.35,0.0,1.0775194009865647,1.0485983409244803
2022-02-10,0.0024692174844733955,0.35,8.75e-05,0.0023817174844733956,0.0,0.0,1.08018003073134,1.05109580592725
2022-02-11,0.0,0.0,0.0,0.0,0.0,0.0,1.08018003073134,1.05109580592725
2022-02-14,0.0,0.0,0.0,0.0,0.0,0.0,1.08018003073134,1.05109580592725
2022-02-15,0.0,0.0,0.0,0.0,0.0,0.0,1.08018003073134,1.05109580592725
2022-02-16,0.0,0.0,0.0,0.0,0.0,0.0,1.08018003073134,1.05109580592725
2022-02-17,0.0,0.0,0.0,0.0,0.0,0.0,1.08018003073134,1.05109580592725
2022-02-18,0.0,0.0,0.0,0.0,0.0,0.0,1.08018003073134,1.05109580592725
2022-02-22,0.0,0.0,0.0,0.0,0.0,0.0,1.08018003073134,1.05109580592725
2022-02-23,0.0,0.0,0.0,0.0,0.0,0.0,1.08018003073134,1.05109580592725
2022-02-24,0.0,0.35,8.75e-05,-8.75e-05,0.35,0.0,1.08018003073134,1.0510038350442312
2022-02-25,0.0007841194738127926,0.35,8.75e-05,0.0006966194738127926,0.0,0.0,1.08102702092866,1.051735984782775
2022-02-28,0.0,0.0,0.0,0.0,0.0,0.0,1.08102702092866,1.051735984782775
2022-03-01,0.0,0.0,0.0,0.0,0.0,0.0,1.08102702092866,1.051735984782775
2022-03-02,0.0,0.0,0.0,0.0,0.0,0.0,1.08102702092866,1.051735984782775
2022-03-03,0.0,0.35,8.75e-05,-8.75e-05,0.35,0.0,1.08102702092866,1.0516439578841064
2022-03-04,-0.006949898158574085,0.35,8.75e-05,-0.007037398158574085,0.0,0.0,1.0735139932265392,1.044243120631417
2022-03-07,0.0,0.0,0.0,0.0,0.0,0.0,1.0735139932265392,1.044243120631417
2022-03-08,0.0,0.0,0.0,0.0,0.0,0.0,1.0735139932265392,1.044243120631417
2022-03-09,0.0,0.0,0.0,0.0,0.0,0.0,1.0735139932265392,1.044243120631417
2022-03-10,0.0,0.35,8.75e-05,-8.75e-05,0.35,0.0,1.0735139932265392,1.0441517493583619
2022-03-11,0.00021776443689938392,0.35,8.75e-05,0.0001302644368993839,0.0,0.0,1.0737477663967778,1.0442877651980296
2022-03-14,0.0,0.0,0.0,0.0,0.0,0.0,1.0737477663967778,1.0442877651980296
2022-03-15,0.0,0.0,0.0,0.0,0.0,0.0,1.0737477663967778,1.0442877651980296
2022-03-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0737477663967778,1.0442877651980296
2022-03-17,0.0,0.35,8.75e-05,-8.75e-05,0.35,0.0,1.0737477663967778,1.0441963900185747
2022-03-18,0.002989822997062669,0.35,8.75e-05,0.002902322997062669,0.0,0.0,1.0769580821617954,1.0472269852147753
2022-03-21,0.0,0.0,0.0,0.0,0.0,0.0,1.0769580821617954,1.0472269852147753
2022-03-22,0.0,0.0,0.0,0.0,0.0,0.0,1.0769580821617954,1.0472269852147753
2022-03-23,0.0,0.0,0.0,0.0,0.0,0.0,1.0769580821617954,1.0472269852147753
2022-03-24,0.0,0.0,0.0,0.0,0.0,0.0,1.0769580821617954,1.0472269852147753
2022-03-25,0.0,0.0,0.0,0.0,0.0,0.0,1.0769580821617954,1.0472269852147753
2022-03-28,0.0,0.0,0.0,0.0,0.0,0.0,1.0769580821617954,1.0472269852147753
2022-03-29,0.0,0.0,0.0,0.0,0.0,0.0,1.0769580821617954,1.0472269852147753
2022-03-30,0.0,0.0,0.0,0.0,0.0,0.0,1.0769580821617954,1.0472269852147753
2022-03-31,0.0,0.0,0.0,0.0,0.0,0.0,1.0769580821617954,1.0472269852147753
2022-04-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0769580821617954,1.0472269852147753
2022-04-04,0.0,0.0,0.0,0.0,0.0,0.0,1.0769580821617954,1.0472269852147753
2022-04-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0769580821617954,1.0472269852147753
2022-04-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0769580821617954,1.0472269852147753
2022-04-07,0.0,0.35,8.75e-05,-8.75e-05,0.35,0.0,1.0769580821617954,1.047135352853569
2022-04-08,0.0007121090670956746,0.35,8.75e-05,0.0006246090670956745,0.0,0.0,1.0777249937769848,1.0477894030894377
2022-04-11,0.0,0.0,0.0,0.0,0.0,0.0,1.0777249937769848,1.0477894030894377
2022-04-12,0.0,0.0,0.0,0.0,0.0,0.0,1.0777249937769848,1.0477894030894377
2022-04-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0777249937769848,1.0477894030894377
2022-04-14,0.0,0.0,0.0,0.0,0.0,0.0,1.0777249937769848,1.0477894030894377
2022-04-18,0.0,0.0,0.0,0.0,0.0,0.0,1.0777249937769848,1.0477894030894377
2022-04-19,0.0,0.0,0.0,0.0,0.0,0.0,1.0777249937769848,1.0477894030894377
2022-04-20,0.0,0.0,0.0,0.0,0.0,0.0,1.0777249937769848,1.0477894030894377
2022-04-21,0.0,0.0,0.0,0.0,0.0,0.0,1.0777249937769848,1.0477894030894377
2022-04-22,0.0,0.35,8.75e-05,-8.75e-05,0.35,0.0,1.0777249937769848,1.0476977215166674
2022-04-25,0.000931205226435425,0.35,8.75e-05,0.000843705226435425,0.0,0.0,1.07872857692385,1.0485816695600354
2022-04-26,0.0,0.0,0.0,0.0,0.0,0.0,1.07872857692385,1.0485816695600354
2022-04-27,0.0,0.0,0.0,0.0,0.0,0.0,1.07872857692385,1.0485816695600354
2022-04-28,0.0,0.0,0.0,0.0,0.0,0.0,1.07872857692385,1.0485816695600354
2022-04-29,0.0,0.35,8.75e-05,-8.75e-05,0.35,0.0,1.07872857692385,1.048489918663949
2022-05-02,0.0052687593851772066,0.35,8.75e-05,0.005181259385177207,0.0,0.0,1.0844121382375764,1.05392241689529
2022-05-03,0.0,0.0,0.0,0.0,0.0,0.0,1.0844121382375764,1.05392241689529
2022-05-04,0.0,0.0,0.0,0.0,0.0,0.0,1.0844121382375764,1.05392241689529
2022-05-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0844121382375764,1.05392241689529
2022-05-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0844121382375764,1.05392241689529
2022-05-09,0.0,0.0,0.0,0.0,0.0,0.0,1.0844121382375764,1.05392241689529
2022-05-10,0.0,0.0,0.0,0.0,0.0,0.0,1.0844121382375764,1.05392241689529
2022-05-11,0.0,0.0,0.0,0.0,0.0,0.0,1.0844121382375764,1.05392241689529
2022-05-12,0.0,0.0,0.0,0.0,0.0,0.0,1.0844121382375764,1.05392241689529
2022-05-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0844121382375764,1.05392241689529
2022-05-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0844121382375764,1.05392241689529
2022-05-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0844121382375764,1.05392241689529
2022-05-18,0.0,0.0,0.0,0.0,0.0,0.0,1.0844121382375764,1.05392241689529
2022-05-19,0.0,0.0,0.0,0.0,0.0,0.0,1.0844121382375764,1.05392241689529
2022-05-20,0.0,0.35,8.75e-05,-8.75e-05,0.35,0.0,1.0844121382375764,1.0538301986838117
2022-05-23,-0.0008440919575173267,0.35,8.75e-05,-0.0009315919575173267,0.0,0.0,1.0834967946730558,1.0528484589461289
2022-05-24,0.0,0.0,0.0,0.0,0.0,0.0,1.0834967946730558,1.0528484589461289
